id,duration,text_raw,cleaned_text
36642,4.5,گذشت و فداکاری مادری نمونه‌ای از ایثار حقیقی است.,گذشت و فداکاری مادری نمونه‌ای از ایثار حقیقی است.
36643,6.06,اگه استرس داری یا ذهنت خیلی درگیره، یه جلسه شنا می‌تونه معجزه کنه.,اگه استرس داری یا ذهنت خیلی درگیره، یه جلسه شنا می‌تونه معجزه کنه.
36644,2.52,واقعا قابل‌هضم نیست!,واقعا قابل‌هضم نیست!
36645,5.94,ناگهان زنی با موهای بلند که از جنس آب به نظر می‌رسید، ظاهر شد.,ناگهان زنی با موهای بلند که از جنس آب به نظر می‌رسید، ظاهر شد.
36646,12.9,همچنین مدیریت داده‌ها با هوش مصنوعی و یادگیری ماشین به کشاورز کمک می‌کند بهترین تصمیم را برای زمان برداشت، آبیاری و کنترل بیماری‌ها بگیرد.,همچنین مدیریت داده‌ها با هوش مصنوعی و یادگیری ماشین به کشاورز کمک می‌کند بهترین تصمیم را برای زمان برداشت، آبیاری و کنترل بیماری‌ها بگیرد.
36647,3.12,توی چه حالتی راحت‌تری؟,توی چه حالتی راحت‌تری؟
36648,6.9,کنار پنجره می‌نشینم و از لابه‌لای پرده نازک به چراغ‌های شهر خیره می‌شوم.,کنار پنجره می‌نشینم و از لابه‌لای پرده نازک به چراغ‌های شهر خیره می‌شوم.
36649,4.61,وقتی رسیدم حرم، یه حس عجیبی داشتم.,وقتی رسیدم حرم، یه حس عجیبی داشتم.
36650,7.26,خطری در نزدیکی قله کوه وجود داشت که کوه‌نوردان مجبور به تغییر مسیر شدند.,خطری در نزدیکی قله کوه وجود داشت که کوه‌نوردان مجبور به تغییر مسیر شدند.
36653,2.1,ولی ترکیب,ولی ترکیب
36654,3.845,تصمیم گرفتن برن یه کافه نزدیک دانشگاه.,تصمیم گرفتن برن یه کافه نزدیک دانشگاه.
36655,2.88,داشتی چه کار می‌کردی؟,داشتی چه کار می‌کردی؟
36656,6.12,آثار خوارزمی پایه‌های ریاضیات نوین را شکل دادند.,آثار خوارزمی پایه‌های ریاضیات نوین را شکل دادند.
36657,7.745,پس از انقلاب، شرایط زندگی برای او دشوار شد و سال‌ها را در تبعید در فرانسه گذراند.,پس از انقلاب، شرایط زندگی برای او دشوار شد و سال‌ها را در تبعید در فرانسه گذراند.
36658,9.5,اگه یه نفر برگرده از آینده و بهت بگه که فقط یه اشتباه کوچیک داری که کل زندگیتو خراب می‌کنه، چی کار می‌کنی؟,اگه یه نفر برگرده از آینده و بهت بگه که فقط یه اشتباه کوچیک داری که کل زندگیتو خراب می‌کنه، چی کار می‌کنی؟
36659,2.24,چقدر پوچ و بی‌شخصیت,چقدر پوچ و بی‌شخصیت
36660,3.12,هردفعه حرفه‌ای‌تر می‌شه,هردفعه حرفه‌ای‌تر می‌شه
36661,3.48,نگرانی اصلی در اینجا چیست؟,نگرانی اصلی در اینجا چیست؟
36662,5.76,روزها گذشت و گل رز کم‌کم جون گرفت و دوباره شاداب شد.,روزها گذشت و گل رز کم‌کم جون گرفت و دوباره شاداب شد.
36663,8.52,اگر انسان‌ها از این حادثه جان سالم به‌درببرند، باید منتظر میلیاردها میلیارد مترمکعب آب اقیانوس‌ها باشند.,اگر انسان‌ها از این حادثه جان سالم به‌درببرند، باید منتظر میلیاردها میلیارد مترمکعب آب اقیانوس‌ها باشند.
36664,4.56,کیف سبز خوشگلم رو که روش عکس بن‌تن داشت برداشتم.,کیف سبز خوشگلم رو که روش عکس بن‌تن داشت برداشتم.
36665,2.261375,حرف حساب که جواب نداره!,حرف حساب که جواب نداره!
36666,9.06,و خیانتی خطیر به فرهنگ و فضیلت خواهد رفت و انحطاطی ستبر و سهمگین قلب دیانت و روحانیت را نشانه خواهد گرفت.,و خیانتی خطیر به فرهنگ و فضیلت خواهد رفت و انحطاطی ستبر و سهمگین قلب دیانت و روحانیت را نشانه خواهد گرفت.
36667,4.32,نقد و بررسی سینمای تهمینه میلانی,نقد و بررسی سینمای تهمینه میلانی
36668,3.9,گلبرگ نارنجی رنگی که سریع رشد می‌کرد.,گلبرگ نارنجی رنگی که سریع رشد می‌کرد.
36669,10.56,پس از انقلاب، موسیقی پاپ و مردمی بار دیگر از دهۀ ۱۳۷۰ به‌تدریج در ایران رشد کرد.,پس از انقلاب، موسیقی پاپ و مردمی بار دیگر از دهۀ یک هزار و سیصد و هفتاد به‌تدریج در ایران رشد کرد.
36670,4.26,ولی در اصل گردش حساب میخواد.,ولی در اصل گردش حساب میخواد.
36671,3.392,دیگه اوضاع داره از دستم خارج می‌شه.,دیگه اوضاع داره از دستم خارج می‌شه.
36672,8.2975,یکی‌از مهم‌ترین عوامل ایجاد تورم، رشد سریع پول در گردش بدون پشتوانه تولیدی است.,یکی‌از مهم‌ترین عوامل ایجاد تورم، رشد سریع پول در گردش بدون پشتوانه تولیدی است.
36673,7.2,نگاه‌های سرزنش‌بار برادران روحانی را بر خود احساس می‌کرد.,نگاه‌های سرزنش‌بار برادران روحانی را بر خود احساس می‌کرد.
36674,9.42,پنج استان بالاترین نرخ ابتلا را در ۲۴ ساعت گذشته داشته‌اند که یکی‌از آنها قم است.,پنج استان بالاترین نرخ ابتلا را در بیست و چهار ساعت گذشته داشته‌اند که یکی‌از آنها قم است.
36675,2.16,دوست دارم فلفل بخورم.,دوست دارم فلفل بخورم.
36676,3.18,چی می‌شد با این طرز حرف‌زدن؟,چی می‌شد با این طرز حرف‌زدن؟
36677,12.48,بسیاری از ارزش‌هایی مانند نظم، قانون‌مداری، احترام به فرهنگ‌های گوناگون و توجه به هنر و زیبایی، در ساخت و کارکرد تخت‌جمشید قابل‌مشاهده است.,بسیاری از ارزش‌هایی مانند نظم، قانون‌مداری، احترام به فرهنگ‌های گوناگون و توجه به هنر و زیبایی، در ساخت و کارکرد تخت‌جمشید قابل‌مشاهده است.
36678,2.28,رزومتون چی بود؟,رزومتون چی بود؟
36679,4.14,بفرمایین میل کنید.,بفرمایین میل کنید.
36680,3.4175,کمی صبر کن، الان جوابشو بهت می‌دم.,کمی صبر کن، الان جوابشو بهت می‌دم.
36682,4.02,در کتاب درباره مرگ و مردن,در کتاب درباره مرگ و مردن
36683,4.92,چرا احساس می‌کنم همیشه دارم کم می‌ذارم؟,چرا احساس می‌کنم همیشه دارم کم می‌ذارم؟
36684,3.48,یهو خنده از لبم محو شد.,یهو خنده از لبم محو شد.
36685,11.2426875,تا کنون این‌گونه به نظر می‌رسد که ارتش آزادیبخش روهینگیا نمی‌تواند در برابر ارتش میانمار مقاومت چندانی از خود نشان دهد.,تا کنون این‌گونه به نظر می‌رسد که ارتش آزادیبخش روهینگیا نمی‌تواند در برابر ارتش میانمار مقاومت چندانی از خود نشان دهد.
36686,2.58,شبت بخیر گل,شبت بخیر گل
36687,7.38,تیم‌ملی کشورمان در جدیدترین رده‌بندی تیم‌های ملی فوتسال جهان در جایگاه ششم قرار گرفت.,تیم‌ملی کشورمان در جدیدترین رده‌بندی تیم‌های ملی فوتسال جهان در جایگاه ششم قرار گرفت.
36688,2.1,تره خرد نکردن,تره خرد نکردن
36689,2.22,بخشکی شانس,بخشکی شانس
36691,3.54,گروه‌های شما رو خریداریم.,گروه‌های شما رو خریداریم.
36692,8.46,در میان این شاعران، کسانی هستند که عمیق‌ترین مفاهیم عرفانی را با زبانی ساده و دلنشین بیان کرده‌اند.,در میان این شاعران، کسانی هستند که عمیق‌ترین مفاهیم عرفانی را با زبانی ساده و دلنشین بیان کرده‌اند.
36693,3.72,و این بار، صدای دریا شادتر از همیشه بود.,و این بار، صدای دریا شادتر از همیشه بود.
36694,5.1,این همان شانه‌ای است که در بروجرد با آن اسب‌ها را قشو می‌کردی؟,این همان شانه‌ای است که در بروجرد با آن اسب‌ها را قشو می‌کردی؟
36695,3.78,داداشم آب هویچ بستنی سفارش داد.,داداشم آب هویچ بستنی سفارش داد.
36696,4.672,این فصل، فصل میوه‌های رنگارنگ و خوشمزه است.,این فصل، فصل میوه‌های رنگارنگ و خوشمزه است.
36698,3.66,یهو بگو کلا بیوگرافیمو بدم دیگه,یهو بگو کلا بیوگرافیمو بدم دیگه
36699,8.22,حرکت جالب بانک ملی به منظور فرهنگ‌سازی درست استفاده از خودپرداز,حرکت جالب بانک ملی به منظور فرهنگ‌سازی درست استفاده از خودپرداز
36700,4.8,کاهش بارندگی و تغییرات اقلیمی,کاهش بارندگی و تغییرات اقلیمی
36701,4.629375,تو شبکه‌های اجتماعی مثل اینستاگرام و توییتر کلی پیج خبری وجود داره.,تو شبکه‌های اجتماعی مثل اینستاگرام و توییتر کلی پیج خبری وجود داره.
36702,5.34,یک قطعه زمین کوچک در کنار مزرعۀ پدربزرگ انتخاب کرد.,یک قطعه زمین کوچک در کنار مزرعۀ پدربزرگ انتخاب کرد.
36703,2.8425,اما دلار را نمی‌سوزاندند.,اما دلار را نمی‌سوزاندند.
36704,4.92,انگار همیشه وسط بازی برق می‌رود.,انگار همیشه وسط بازی برق می‌رود.
36705,11.52,خشک‌کردن می‌تواند به‌صورت سنتی، در سایه و هوای آزاد و یا صنعتی، با دستگاه خشک‌کن در دمای حدود ۴۵ درجه انجام شود.,خشک‌کردن می‌تواند به‌صورت سنتی، در سایه و هوای آزاد و یا صنعتی، با دستگاه خشک‌کن در دمای حدود چهل و پنج درجه انجام شود.
36706,4.92,از جنبه منفی چیزی آگاهی به دست آوردن,از جنبه منفی چیزی آگاهی به دست آوردن
36707,7.445375,وقتی با آدمایی از فرهنگ‌های مختلف روبه‌رو می‌شی، یاد می‌گیری چطور با احترام و کنجکاوی باهاشون برخورد کنی.,وقتی با آدمایی از فرهنگ‌های مختلف روبه‌رو می‌شی، یاد می‌گیری چطور با احترام و کنجکاوی باهاشون برخورد کنی.
36708,5.58,وقتی با خودمون کنار بیایم، می‌تونیم بهتر با دیگران هم رفتار کنیم.,وقتی با خودمون کنار بیایم، می‌تونیم بهتر با دیگران هم رفتار کنیم.
36709,4.8,این‌قدر درآمدش کم است که دستش به دهنش نمی‌رسد.,این‌قدر درآمدش کم است که دستش به دهنش نمی‌رسد.
36710,5.28,کوچه‌مون یه جوری شیب‌داره که وقتی بارون بیاد، آب جمع می‌شه.,کوچه‌مون یه جوری شیب‌داره که وقتی بارون بیاد، آب جمع می‌شه.
36712,18.0,متن آن به زبان اکدی و خط میخی بر روی استوانه‌ای کوچک حک شده و دربردارنده اصولی است که در زمان خود مفاهیمی بی‌سابقه درباره آزادی، عدالت و احترام به باورهای مردمان مختلف به شمار می‌آمد.,متن آن به زبان اکدی و خط میخی بر روی استوانه‌ای کوچک حک شده و دربردارنده اصولی است که در زمان خود مفاهیمی بی‌سابقه درباره آزادی، عدالت و احترام به باورهای مردمان مختلف به شمار می‌آمد.
36713,2.4,کم بود بخدا,کم بود بخدا
36714,6.24,مدافع حرم وجود داشته و قرار نبود ارتش سوریه فرار کنه و ما بجنگیم,مدافع حرم وجود داشته و قرار نبود ارتش سوریه فرار کنه و ما بجنگیم
36715,9.48,یونیسف اعلام کرده که محموله‌های بعدی از سهم واکسن تخصیص داده‌شده به ایران را در آینده تحویل خواهد داد.,یونیسف اعلام کرده که محموله‌های بعدی از سهم واکسن تخصیص داده‌شده به ایران را در آینده تحویل خواهد داد.
36716,2.76,شب همه جا رو فراگرفته!,شب همه جا رو فراگرفته!
36717,4.68,«مبینا نعمت‌زاده» عضو تیم‌ملی تکواندو بانوان ایران,«مبینا نعمت‌زاده» عضو تیم‌ملی تکواندو بانوان ایران
36718,6.0,بزودی تعطیلات تابستونی شروع می‌شه و کلی برنامه دارم.,بزودی تعطیلات تابستونی شروع می‌شه و کلی برنامه دارم.
36719,6.18,در عرصه ادبیات، کردها گنجینه‌ای غنی از شعر و ادب دارند.,در عرصه ادبیات، کردها گنجینه‌ای غنی از شعر و ادب دارند.
36720,5.4,آیا این فعالیت با ثروتمند شدن هماهنگی دارد یا نه؟,آیا این فعالیت با ثروتمند شدن هماهنگی دارد یا نه؟
36721,4.02,بیهودگی در زندگی می‌تواند منجر به افسردگی شود.,بیهودگی در زندگی می‌تواند منجر به افسردگی شود.
36722,2.88,خیلی جاها در کنارش هست عزیزم,خیلی جاها در کنارش هست عزیزم
36723,3.96,یه مقدار واریز، برداشت انجام بدم درست می‌شه؟,یه مقدار واریز، برداشت انجام بدم درست می‌شه؟
36724,3.9,باید چی سرچ کنم آموزشش بیاد,باید چی سرچ کنم آموزشش بیاد
36725,11.04,او با ایجاد سبک جدیدی در شعر، به‌ویژه در زمینۀ آزادسازی وزن و قافیه، اولین گام‌ها را در راه تحولی بزرگ در شعر فارسی برداشت.,او با ایجاد سبک جدیدی در شعر، به‌ویژه در زمینۀ آزادسازی وزن و قافیه، اولین گام‌ها را در راه تحولی بزرگ در شعر فارسی برداشت.
36726,13.08,این استان با وجود برخورداری از پیشینه تاریخی کهن، تنوع فرهنگی کم‌نظیر و موقعیت جغرافیایی راهبردی، سال‌هاست با چالش‌های اقتصادی، اجتماعی و زیست‌محیطی متعددی روبه‌روست.,این استان با وجود برخورداری از پیشینه تاریخی کهن، تنوع فرهنگی کم‌نظیر و موقعیت جغرافیایی راهبردی، سال‌هاست با چالش‌های اقتصادی، اجتماعی و زیست‌محیطی متعددی روبه‌روست.
36727,6.48,استاد در پایان جلسه، افاضه‌ای درخشان درباره موضوع درس انجام داد.,استاد در پایان جلسه، افاضه‌ای درخشان درباره موضوع درس انجام داد.
36728,4.93,از قزوین زدم به جاده و رفتم زنجان.,از قزوین زدم به جاده و رفتم زنجان.
36729,4.26,چه نوع روابطی را می‌خواهید در زندگی‌تان پرورش دهید؟,چه نوع روابطی را می‌خواهید در زندگی‌تان پرورش دهید؟
36730,3.9,آنتی‌بیوتیک‌ها قاتل ویروس کرونا هستند.,آنتی‌بیوتیک‌ها قاتل ویروس کرونا هستند.
36731,2.76,بی‌اعتمادی شده حس مشترک.,بی‌اعتمادی شده حس مشترک.
36732,4.32,هر روز حداقل ۳۰ دقیقه ورزش کنید.,هر روز حداقل سی دقیقه ورزش کنید.
36733,4.62,عربستان میزبان مسابقات لیگ قهرمانان فوتبال آسیا شد.,عربستان میزبان مسابقات لیگ قهرمانان فوتبال آسیا شد.
36734,3.3,فکر کنم از ایران سیستم همین باشه,فکر کنم از ایران سیستم همین باشه
36735,6.36,مقابله با افغان‌ستیزی نیازمند رویکردی چندسطحی و بلندمدت است:,مقابله با افغان‌ستیزی نیازمند رویکردی چندسطحی و بلندمدت است:
36736,5.94,هر بار که صدای یه دستفروش می‌اومد، یه لبخند گوشۀ لبش می‌نشست.,هر بار که صدای یه دستفروش می‌اومد، یه لبخند گوشۀ لبش می‌نشست.
36737,7.14,هر روز صبح، پیش از طلوع آفتاب، کاوه از خواب برمی‌خاست و راهی مزرعه‌اش می‌شد.,هر روز صبح، پیش از طلوع آفتاب، کاوه از خواب برمی‌خاست و راهی مزرعه‌اش می‌شد.
36738,3.66,سایه پله‌ها پس و پیش می‌شد.,سایه پله‌ها پس و پیش می‌شد.
36739,3.3,دوست دارید باور جدیدتان چه باشد؟,دوست دارید باور جدیدتان چه باشد؟
36740,7.02,درست راس ساعت یک با صدای دلهره‌آور بوق دست از کار می‌کشند.,درست راس ساعت یک با صدای دلهره‌آور بوق دست از کار می‌کشند.
36741,4.5,دستان کتاب‌ننوشته و نابلدم را گرفتند.,دستان کتاب‌ننوشته و نابلدم را گرفتند.
36742,3.072,دخترعمۀ علیرضا بود.,دخترعمۀ علیرضا بود.
36743,1.68,کمی قدم زدم.,کمی قدم زدم.
36744,1.8346875,چه احساسی دارید؟,چه احساسی دارید؟
36745,4.032,آره، یه جورایی مثل یه کتابیه که صفحۀ بعدش معلوم نیست چی قراره بشه.,آره، یه جورایی مثل یه کتابیه که صفحۀ بعدش معلوم نیست چی قراره بشه.
36746,3.12,زمان و روش کاشت,زمان و روش کاشت
36747,11.94,آنها تجربه اندکی از معنویت، وجدان عمومی، عدالت اجتماعی یا حتی استقلال ملی دارند که در سال‌های نخست جمهوری‌اسلامی بخشی از فرهنگ عمومی بود.,آنها تجربه اندکی از معنویت، وجدان عمومی، عدالت اجتماعی یا حتی استقلال ملی دارند که در سال‌های نخست جمهوری‌اسلامی بخشی از فرهنگ عمومی بود.
36748,7.74,یه شانه‌ساز تو محله‌مون داریم که جدیدا شونه‌های چوبی با طرح‌های خاص می‌سازه.,یه شانه‌ساز تو محله‌مون داریم که جدیدا شونه‌های چوبی با طرح‌های خاص می‌سازه.
36749,2.4,چه داستان زیبایی!,چه داستان زیبایی!
36750,9.24,یه جا به خودت میای و می‌بینی تمام تایملاین رو خوندی، انواع گروه‌ها در پیام‌رسان‌های مختلف رو چک کردی.,یه جا به خودت میای و می‌بینی تمام تایملاین رو خوندی، انواع گروه‌ها در پیام‌رسان‌های مختلف رو چک کردی.
36751,2.58,از قوی بودن خسته‌ام.,از قوی بودن خسته‌ام.
36752,14.16,چیزی که در تمام این سال‌ها او را مجاب کرده بود تا به پیرمرد کمک کند و او را به پارک برساند، مقیدبودن و عزم راسخ پیرمرد برای انجام آن کار بود.,چیزی که در تمام این سال‌ها او را مجاب کرده بود تا به پیرمرد کمک کند و او را به پارک برساند، مقیدبودن و عزم راسخ پیرمرد برای انجام آن کار بود.
36753,5.3546875,آپارتمانش در طبقه پنجم یک ساختمان قدیمی قرار داشت.,آپارتمانش در طبقه پنجم یک ساختمان قدیمی قرار داشت.
36754,3.3,احساس کردم صدای مامان میاد.,احساس کردم صدای مامان میاد.
36755,2.64,کمی پیشرفت می‌کرد.,کمی پیشرفت می‌کرد.
36756,3.48,توی این وضعیت چه کار می‌کنی؟,توی این وضعیت چه کار می‌کنی؟
36757,3.66,دو دستی و با احترام برگه را روی میزش می‌گذارم.,دو دستی و با احترام برگه را روی میزش می‌گذارم.
36758,8.04,هم‌چنین با افراد متعدد دیگری نیز آشنا شدم که خود را کیمیاگر می‌خواندند.,هم‌چنین با افراد متعدد دیگری نیز آشنا شدم که خود را کیمیاگر می‌خواندند.
36759,3.06,دورت بگردم داداشی,دورت بگردم داداشی
36760,5.7,شبا تا دیر وقت درس می‌خواند و من کنارش می‌نشستم.,شبا تا دیر وقت درس می‌خواند و من کنارش می‌نشستم.
36761,5.184,طبق پیش‌بینی هواشناسی تا چند ساعت آتی قرار بود برف سنگینی شروع به باریدن کند.,طبق پیش‌بینی هواشناسی تا چند ساعت آتی قرار بود برف سنگینی شروع به باریدن کند.
36762,2.76,خارج محدوده ایتالیا,خارج محدوده ایتالیا
36763,3.18,تلاش‌ها برای احیای دریاچه,تلاش‌ها برای احیای دریاچه
36764,8.16,من خودم هر وقت چیز جدیدی یاد می‌گیرم، حس می‌کنم قدرتمندتر شدم و اعتماد به نفسم بیشتر می‌شه.,من خودم هر وقت چیز جدیدی یاد می‌گیرم، حس می‌کنم قدرتمندتر شدم و اعتماد به نفسم بیشتر می‌شه.
36765,3.24,این بار وارد خیابان انقلاب شد.,این بار وارد خیابان انقلاب شد.
36766,4.62,آینده باغداری بدون دیجیتال‌سازی قابل‌تصور نیست.,آینده باغداری بدون دیجیتال‌سازی قابل‌تصور نیست.
36767,5.58,گویی در حال تماشای فیلمی هستند که نمی‌دانند چگونه آن را قطع کنند.,گویی در حال تماشای فیلمی هستند که نمی‌دانند چگونه آن را قطع کنند.
36768,6.0,چایم را سر کشیدم، امانتی را برداشتم و به همراه عزیزی بیرون زدیم.,چایم را سر کشیدم، امانتی را برداشتم و به همراه عزیزی بیرون زدیم.
36769,3.96,ما معنای مراقبت را اشتباه فهمیده‌ایم.,ما معنای مراقبت را اشتباه فهمیده‌ایم.
36771,4.757375,سپس بنویسید چگونه مراحل سوگواری را گذراندید.,سپس بنویسید چگونه مراحل سوگواری را گذراندید.
36772,3.9,بلکه شخصیت زنده‌ای در داستان است.,بلکه شخصیت زنده‌ای در داستان است.
36773,11.005,به همین دلیل، بسیاری از پژوهشگران آن را نخستین بیانیه شناخته شده در زمینه حقوق‌بشر در تاریخ تمدن بشری می‌دانند.,به همین دلیل، بسیاری از پژوهشگران آن را نخستین بیانیه شناخته شده در زمینه حقوق‌بشر در تاریخ تمدن بشری می‌دانند.
36774,10.8125,جواد درویش، هنرمند ترکمن، با نقاشی‌ها و آثار هنری خود فرهنگ ترکمن را به جهان معرفی کرده است.,جواد درویش، هنرمند ترکمن، با نقاشی‌ها و آثار هنری خود فرهنگ ترکمن را به جهان معرفی کرده است.
36775,4.02,صدایش بلند بود و همین سینا را پریشان کرد.,صدایش بلند بود و همین سینا را پریشان کرد.
36776,11.64,مهم‌ترین راهکار برای کاهش مهاجرت نخبگان، آفرینش امید و فراهم کردن فرصت‌های واقعی رشد در داخل کشور است.,مهم‌ترین راهکار برای کاهش مهاجرت نخبگان، آفرینش امید و فراهم کردن فرصت‌های واقعی رشد در داخل کشور است.
36777,3.42,انگار دنبال یه بهونه بود که ادامه بده,انگار دنبال یه بهونه بود که ادامه بده
36778,2.4,چه اتفاقی می‌افته؟,چه اتفاقی می‌افته؟
36779,3.635,سرعت اسبا باورنکردنی بود.,سرعت اسبا باورنکردنی بود.
36780,6.48,یک تانک عراقی را به همراه سه نفر بدون آسیب جسمی و جراحات، بازداشت کردیم.,یک تانک عراقی را به همراه سه نفر بدون آسیب جسمی و جراحات، بازداشت کردیم.
36781,4.501375,برای منم مهر وزارت امور خارجه و دادگستری داشت.,برای منم مهر وزارت امور خارجه و دادگستری داشت.
36782,5.04,این موفقیت او را جسورتر کرد و به فکر سفرهای بعدی افتاد.,این موفقیت او را جسورتر کرد و به فکر سفرهای بعدی افتاد.
36783,5.94,او تصمیم گرفت به هند برود، جایی که همیشه در داستان‌های پدرش شنیده بود.,او تصمیم گرفت به هند برود، جایی که همیشه در داستان‌های پدرش شنیده بود.
36784,13.98,از دیدگاه ایران، حملات قبلی اسرائیل به اهداف ایرانی بی‌پاسخ مانده و نیاز به پاسخ دارد و شاید اکنون زمان مناسبی باشد.,از دیدگاه ایران، حملات قبلی اسراییل به اهداف ایرانی بی‌پاسخ مانده و نیاز به پاسخ دارد و شاید اکنون زمان مناسبی باشد.
36785,7.2,می‌گفت آدم اگر با خودش صادق باشد، مسیرش کم‌کم روشن می‌شود.,می‌گفت آدم اگر با خودش صادق باشد، مسیرش کم‌کم روشن می‌شود.
36786,8.1275,همان اول‌ها که توی خانه برایم دیکته می‌گفت و انگشت اشاره‌ام را کنار صورتم نادیده می‌گرفت.,همان اول‌ها که توی خانه برایم دیکته می‌گفت و انگشت اشاره‌ام را کنار صورتم نادیده می‌گرفت.
36788,13.02,درختان و جنگل‌های ایران نه‌تنها از نظر زیست‌محیطی ارزشمندند، بلکه در طول تاریخ بخشی جدانشدنی از فرهنگ، ادبیات و شیوه زندگی مردم نیز بوده‌اند.,درختان و جنگل‌های ایران نه‌تنها از نظر زیست‌محیطی ارزشمندند، بلکه در طول تاریخ بخشی جدانشدنی از فرهنگ، ادبیات و شیوه زندگی مردم نیز بوده‌اند.
36790,2.94,عزیزتر شده بود برایش,عزیزتر شده بود برایش
36791,4.92,سلام دوستان دانشگاه بارسلونا این ایمیل رو به من داد.,سلام دوستان دانشگاه بارسلونا این ایمیل رو به من داد.
36792,5.52,اصلا به آینه نگاه کردی قیافه‌ات رو ببینی؟,اصلا به آینه نگاه کردی قیافه‌ات رو ببینی؟
36793,4.62,و دیگر آنکه، کمبود صندلی و تکیه‌گاه همه را آزار می‌داد.,و دیگر آنکه، کمبود صندلی و تکیه‌گاه همه را آزار می‌داد.
36794,7.7225,بعدازظهر در کتابخانه جای مناسبی پیدا کرد و بالاخره توانست برنامه‌اش را اجرا کند.,بعدازظهر در کتابخانه جای مناسبی پیدا کرد و بالاخره توانست برنامه‌اش را اجرا کند.
36795,5.76,تلاش برای بهبود اوضاع با توجه به منابع موجود مقدور است.,تلاش برای بهبود اوضاع با توجه به منابع موجود مقدور است.
36796,16.92,هرچند هخامنشیان مستقیما با روم نجنگیدند، اما الگوی حکمرانی، دیپلماسی، سازمان نظامی و نگاه جهانی آن‌ها در دولت‌های بعدی ایران ادامه یافت.,هرچند هخامنشیان مستقیما با روم نجنگیدند، اما الگوی حکمرانی، دیپلماسی، سازمان نظامی و نگاه جهانی آن‌ها در دولت‌های بعدی ایران ادامه یافت.
36797,4.14,ممنون از انتخابت.,ممنون از انتخابت.
36798,2.46,کتاب‌های مقاله‌نویسی,کتاب‌های مقاله‌نویسی
36799,14.04,نامجو علاوه بر خوانندگی و آهنگسازی، به تدریس موسیقی و سخنرانی در دانشگاه‌‌های مختلف پرداخته و در مستندها و پروژه‌های هنری نیز مشارکت داشته است.,نامجو علاوه بر خوانندگی و آهنگسازی، به تدریس موسیقی و سخنرانی در دانشگاه‌‌های مختلف پرداخته و در مستندها و پروژه‌های هنری نیز مشارکت داشته است.
36800,3.669375,سریال ترکی کوتاه معرفی می‌کنید.,سریال ترکی کوتاه معرفی می‌کنید.
36801,5.22,آلومینیوم یک فلز سبک و مقاوم است که در صنایع مختلف کاربرد دارد.,آلومینیوم یک فلز سبک و مقاوم است که در صنایع مختلف کاربرد دارد.
36802,2.645375,حکومت دیکتاتوری است,حکومت دیکتاتوری است
36803,3.06,جرقه زد.,جرقه زد.
36804,2.5875,ابروهایش را بالا انداخت.,ابروهایش را بالا انداخت.
36805,6.72,خلاصه اینکه این ترکیب موسیقی و یوگا یه هدیه‌ست که می‌تونیم به خودمون بدیم.,خلاصه اینکه این ترکیب موسیقی و یوگا یه هدیه‌ست که می‌تونیم به خودمون بدیم.
36806,3.54,فرمون رو تو بگیر، گاز با من!,فرمون رو تو بگیر، گاز با من!
36807,5.46,می‌دونی که شادمهر یه عالمه خواننده وفادار داره که همیشه دنبالش می‌کنن؟,می‌دونی که شادمهر یه عالمه خواننده وفادار داره که همیشه دنبالش می‌کنن؟
36808,4.74,در ابتدای ورودی اتوبان سروصدایی برپا بود.,در ابتدای ورودی اتوبان سروصدایی برپا بود.
36809,6.06,تدوین سیاست‌های شفاف و انسانی در حوزه مهاجرت,تدوین سیاست‌های شفاف و انسانی در حوزه مهاجرت
36810,3.72,میخوام بدونم چی بگم که مشکلی نداشته باشه.,میخوام بدونم چی بگم که مشکلی نداشته باشه.
36811,3.3,منم مستقیم بهش نگاه می‌کردم.,منم مستقیم بهش نگاه می‌کردم.
36813,6.12,الناز در دفترچه کوچک صورتی‌اش رویاهایش را یادداشت می‌کند.,الناز در دفترچه کوچک صورتی‌اش رویاهایش را یادداشت می‌کند.
36814,14.94,در صورت عدم ترخیص کالاهای اساسی وارد شده توسط بخش خصوصی ظرف مهلت مقرر، این اقلام به عنوان کالای احتکار شده تلقی و طبق قانون با افراد خاطی برخورد خواهد شد.,در صورت عدم ترخیص کالاهای اساسی وارد شده توسط بخش خصوصی ظرف مهلت مقرر، این اقلام به عنوان کالای احتکار شده تلقی و طبق قانون با افراد خاطی برخورد خواهد شد.
36815,5.82,وقتی در صندوق را باز کردند، تنها یک آینه کوچک داخل آن بود.,وقتی در صندوق را باز کردند، تنها یک آینه کوچک داخل آن بود.
36816,2.94,عموش خیلی براش محترم بود.,عموش خیلی براش محترم بود.
36817,8.64,پروین اعتصامی نیز با شعرهای اجتماعی و اخلاقی خود در جایگاه یکی‌از مهم‌ترین شاعران قرن قرار دارد.,پروین اعتصامی نیز با شعرهای اجتماعی و اخلاقی خود در جایگاه یکی‌از مهم‌ترین شاعران قرن قرار دارد.
36818,5.22,همه ما با لالایی یک مادر قبول این قصه شدیم.,همه ما با لالایی یک مادر قبول این قصه شدیم.
36819,4.5,روزگار عجب چیزیه، ها؟,روزگار عجب چیزیه، ها؟
